hour_of_year,temperature,day_of_year
3484,69.99223812862317,146
3485,69.48874503315413,146
3486,69.04519477419356,146
3487,68.77347143617024,146
3488,68.79078011258864,146
3489,68.97861566223405,146
3490,69.40474933042047,146
3491,69.75293422960992,146
3492,70.26141688741134,146
3493,70.92895636234691,146
3494,71.66897816218636,146
3495,72.326809098878,146
3496,73.03386004032258,146
3497,73.62542949193549,146
3498,74.15448888351254,146
3499,74.59131656630822,146
3500,74.74723495340501,146
3501,74.66848907246379,146
3502,74.32719016847827,146
3503,73.92868064583334,146
3504,73.51505813131313,146
3505,73.04676993279567,147
3506,72.51376915591396,147
3507,71.93170591308244,147
3508,71.31038561469533,147
3509,70.70920953225807,147
3510,70.18302565232973,147
3511,69.85632574663121,147
3512,69.75717287765958,147
3513,70.00076926666668,147
3514,70.35156850964913,147
3515,70.84745400438598,147
3516,71.5875918885965,147
3517,72.48929109473684,147
3518,73.3701123684211,147
3519,74.1904115868421,147
3520,74.90022468596493,147
3521,75.69858017631583,147
3522,76.3902126359649,147
3523,76.75332391700407,147
3524,76.7733684421053,147
3525,76.5163695105263,147
3526,76.10818354999999,147
3527,75.57345091228072,147
3528,74.97617506560282,147
3529,74.40479471099292,148
3530,73.85399195967742,148
3531,73.26477749641577,148
3532,72.72030431515958,148
3533,72.08169219592197,148
3534,71.48965622429075,148
3535,71.06076764095747,148
3536,70.95162051507094,148
3537,71.08843524326241,148
3538,71.43728022132616,148
3539,71.89442690591396,148
3540,72.42551306093188,148
3541,73.10434777419356,148
3542,73.87748909751774,148
3543,74.60272389273051,148
3544,75.20457078953599,148
3545,75.88962200520832,148
3546,76.43991376909722,148
3547,76.71656361892359,148
3548,76.57827037413195,148
3549,76.21593891493058,148
3550,75.7240228491228,148
3551,75.14967211052634,148
3552,74.60466240000001,148
3553,73.99111677719299,149
3554,73.3614438912281,149
3555,72.74231779999998,149
3556,72.15414883508775,149
3557,71.58800181491227,149
3558,71.0722254845479,149
3559,70.63885970796129,149
3560,70.50791485156248,149
3561,70.58742972916663,149
3562,70.77897851578943,149
3563,70.96617357280705,149
3564,71.25554181140349,149
3565,71.68383255789475,149
3566,72.22840555673757,149
3567,72.78188939258371,149
